revision	user	date	chromosome	systematic_id	primary_name	feature_type	qualifier_type	added_or_removed	value
7957	kmr44	2022-01-12	II	SPNCRNA.415		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.417		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.417		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.419		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.419		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.42	prl42	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084854', 'PMID:12597277')
7957	kmr44	2022-01-12	II	SPNCRNA.42	prl42	ncRNA	db_xref	removed	('EMBL:AB084854', 'PMID:12597277')
7957	kmr44	2022-01-12	II	SPNCRNA.421		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.421		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.423		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.423		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.424		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.424		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.425		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.425		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.426		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.426		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.427		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.427		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.428		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.428		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.431		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.431		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.435		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.435		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.436		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.436		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.437		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.437		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.438		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.438		ncRNA	product	added	('non-coding RNA',)
7957	kmr44	2022-01-12	II	SPNCRNA.439		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.439		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.440		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.440		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.441		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.441		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.442		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.442		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.443		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.443		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.444		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.444		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.446		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.446		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.448		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.448		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.497		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.498		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.514		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.515		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.532		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.532		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.534		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.534		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.536	mas2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.536	mas2-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.538		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.538		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.539		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.539		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.540		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.540		ncRNA	db_xref	removed	('PMID:18488015', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.541	SPBC405.06-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.541	SPBC405.06-antisense-2	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.545		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.545		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.565	pmp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.565	pmp1-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.566	num1-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.566	num1-antisense-2	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.567	atp3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.567	atp3-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.568	ade7-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.568	ade7-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.569	rtt10-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.569	rtt10-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.570		ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.570		ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.571	rem1-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.571	rem1-antisense-2	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.572	rkr1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.572	rkr1-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.573	exg3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.573	exg3-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.574	cbp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.574	cbp1-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.575	SPBP8B7.10c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.575	SPBP8B7.10c-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.576	qrs1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.576	qrs1-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.577	SPBC1652.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:18488015')
7957	kmr44	2022-01-12	II	SPNCRNA.577	SPBC1652.02-antisense-1	ncRNA	db_xref	removed	('PMID:18488015',)
7957	kmr44	2022-01-12	II	SPNCRNA.62	prl62	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084874', 'PMID:12597277', 'EMBL:AU012817')
7957	kmr44	2022-01-12	II	SPNCRNA.62	prl62	ncRNA	db_xref	removed	('EMBL:AB084874', 'PMID:12597277', 'EMBL:AU012817')
7957	kmr44	2022-01-12	II	SPNCRNA.66	prl66	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084878', 'PMID:12597277', 'EMBL:AU011050')
7957	kmr44	2022-01-12	II	SPNCRNA.66	prl66	ncRNA	db_xref	removed	('EMBL:AB084878', 'PMID:12597277', 'EMBL:AU011050')
7957	kmr44	2022-01-12	II	SPNCRNA.68	prl68	ncRNA	db_xref	added	('PMID:29914874', 'EMBL:AB084880', 'PMID:12597277')
7957	kmr44	2022-01-12	II	SPNCRNA.68	prl68	ncRNA	db_xref	removed	('EMBL:AB084880', 'PMID:12597277')
7957	kmr44	2022-01-12	II	SPNCRNA.89		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	III	SPNCRNA.02	prl2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084814')
7957	kmr44	2022-01-12	III	SPNCRNA.02	prl2	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084814')
7957	kmr44	2022-01-12	III	SPNCRNA.06	prl6	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084818')
7957	kmr44	2022-01-12	III	SPNCRNA.06	prl6	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084818')
7957	kmr44	2022-01-12	III	SPNCRNA.07	meu3	ncRNA	db_xref	added	('PMID:29914874', 'PMID:12597277', 'EMBL:AB084819', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.07	meu3	ncRNA	db_xref	removed	('PMID:12597277', 'EMBL:AB084819', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1094		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1094		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1095		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1095		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1096	SPCC1884.01-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1096	SPCC1884.01-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1097		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1097		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1099		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1099		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1100	hsp3101-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1100	hsp3101-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1101	SPCC757.13-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1101	SPCC757.13-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1102		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1102		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1103	rpl902-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1103	rpl902-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1104	SPCC613.08-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1104	SPCC613.08-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1105	rhp16-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1105	rhp16-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1106	SPCC330.19c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1106	SPCC330.19c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1107		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1107		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1108	SPCC330.04c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1108	SPCC330.04c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1109	mug135-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1109	mug135-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1110		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1110		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1111		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1111		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1112	SPCC330.13-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1112	SPCC330.13-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1113		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1113		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1114		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1114		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1115		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1115		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1116		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1116		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1117	fft2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1117	fft2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1118	ght6-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1118	ght6-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1119		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1119		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1120		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1120		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1121		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1121		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1122		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1122		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1123		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1123		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1124		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1124		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1125		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1125		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1126	SPCC553.08c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1126	SPCC553.08c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1127	kpa1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1127	kpa1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1128		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1128		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1129		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1129		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1130		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1130		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1131	mrps8-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1131	mrps8-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1132	dis1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1132	dis1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1133		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1133		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1134	SPCC594.03-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1134	SPCC594.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1135	ssl1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1135	ssl1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1136	ggc1-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1136	ggc1-antisense-2	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1137	ubp16-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1137	ubp16-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1138		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1138		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1139	mrpl4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1139	mrpl4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1140	aphl-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1140	aphl-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1141		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1141		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1142	mis18-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1142	mis18-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1143	SPCC1672.03c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1143	SPCC1672.03c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1144	asp1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1144	asp1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1145		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1145		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1146		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1146		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1147		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1147		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1148		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1148		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1149	SPCC5E4.10c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1149	SPCC5E4.10c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1150	smc6-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1150	smc6-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1151	sif2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1151	sif2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1152	vps5-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	III	SPNCRNA.1152	vps5-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	III	SPNCRNA.1153	SPCC18B5.02c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
